Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,9.710000,10.060000,9.710000,9.940000,6.512748,7645200
2010-01-05,10.400000,10.600000,10.300000,10.600000,6.945184,25593300
2010-01-06,10.680000,11.360000,10.600000,11.320000,7.416933,56597500
2010-01-07,11.120000,11.120000,10.480000,10.780000,7.063121,30692300
2010-01-08,10.900000,10.900000,10.460000,10.780000,7.063121,10147300
2010-01-11,11.000000,11.100000,10.760000,11.080000,7.259683,8151400
2010-01-12,11.100000,11.660000,11.080000,11.600000,7.600391,31147700
2010-01-13,11.400000,12.000000,11.340000,11.700000,7.665910,34344200
2010-01-14,11.800000,12.180000,11.700000,11.980000,7.849367,61565300
2010-01-15,11.800000,11.860000,11.600000,11.800000,7.731433,17927000
2010-01-18,11.680000,11.680000,10.920000,11.060000,7.246580,15564800
2010-01-19,10.920000,11.180000,10.900000,11.100000,7.272788,3768000
2010-01-20,11.300000,11.500000,10.740000,10.800000,7.076226,9973000
2010-01-21,10.780000,10.980000,10.760000,10.780000,7.063121,5235300
2010-01-22,10.740000,11.240000,10.480000,10.860000,7.115538,7871700
2010-01-25,10.840000,11.000000,10.400000,10.700000,7.010706,7038700
2010-01-26,10.320000,10.320000,9.880000,10.060000,6.591373,10607500
2010-01-27,10.080000,10.700000,10.080000,10.560000,6.918976,10717400
2010-01-28,10.800000,11.100000,10.700000,10.940000,7.167954,18664800
2010-01-29,10.740000,11.180000,10.440000,10.980000,7.194161,9327100
2010-02-01,11.100000,11.100000,10.940000,11.060000,7.246580,6842900
2010-02-02,11.520000,11.640000,11.300000,11.360000,7.443140,7923538
2010-02-03,11.600000,11.600000,11.080000,11.300000,7.403828,16532400
2010-02-04,11.320000,11.380000,11.080000,11.340000,7.430036,5364900
2010-02-05,11.180000,11.180000,10.480000,10.580000,6.932080,12550300
2010-02-08,10.880000,10.880000,10.500000,10.720000,7.023810,8211600
2010-02-09,10.820000,10.820000,10.300000,10.500000,6.879663,6576400
2010-02-10,10.600000,10.680000,10.300000,10.480000,6.866560,6623600
2010-02-11,10.520000,10.600000,10.300000,10.580000,6.932080,6836400
2010-02-12,10.900000,11.060000,10.500000,11.000000,7.207267,9550000
2010-02-17,11.200000,11.460000,11.080000,11.240000,7.364516,9290200
2010-02-18,10.960000,11.300000,10.500000,10.600000,6.945184,8898900
2010-02-19,10.600000,10.600000,9.960000,10.120000,6.630686,10796700
2010-02-22,10.500000,10.820000,10.500000,10.780000,7.063121,5693700
2010-02-23,10.760000,10.900000,10.500000,10.900000,7.141745,6276400
2010-02-24,10.780000,10.780000,10.380000,10.600000,6.945184,7921400
2010-02-25,10.460000,10.860000,10.440000,10.580000,6.932080,5221200
2010-02-26,10.600000,11.200000,10.600000,11.200000,7.338307,11677500
2010-03-01,10.900000,11.040000,10.760000,10.920000,7.154852,4074600
2010-03-02,11.000000,11.200000,10.600000,10.740000,7.036913,6190800
2010-03-03,10.460000,10.760000,10.400000,10.420000,6.827247,3164800
