Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,4.125,4.125,4.0364580000000005,4.041666,3.724897,36036912
2016-01-05,4.010416,4.078125,4.0,4.0364580000000005,3.720097,25586110
2016-01-06,4.072916,4.171875,4.057291,4.15625,3.8305,18993467
2016-01-07,4.109375,4.1927080000000005,3.90625,4.119791,3.796898,42832041
2016-01-08,4.21875,4.21875,4.0833330000000005,4.0989580000000005,3.7776980000000004,53938060
2016-01-11,3.994791,4.0989580000000005,3.947916,3.973958,3.662495,45401775
2016-01-12,4.0364580000000005,4.0364580000000005,3.927083,3.9375,3.6288949999999995,25454177
2016-01-13,3.942708,3.984375,3.828125,3.854166,3.552092,20427745
2016-01-14,3.828125,3.864583,3.713541,3.854166,3.552092,44979628
2016-01-15,3.854166,3.921875,3.817708,3.854166,3.552092,29811187
2016-01-18,3.880208,3.880208,3.661458,3.671875,3.3840879999999998,20175576
2016-01-19,3.640625,3.713541,3.640625,3.703125,3.412889,21658287
2016-01-20,3.661458,3.671875,3.5,3.526041,3.249684,23509520
2016-01-21,3.520833,3.619791,3.40625,3.458333,3.1872830000000003,37863851
2016-01-22,3.505208,3.567708,3.427083,3.4375,3.168083,30188321
2016-01-25,3.489583,3.640625,3.489583,3.625,3.3408870000000004,34235562
2016-01-26,3.625,3.625,3.463541,3.479166,3.206483,18690503
2016-01-27,3.510416,3.520833,3.416666,3.515625,3.240084,15477020
2016-01-28,3.479166,3.479166,3.395833,3.432291,3.163282,22992585
2016-01-29,3.4375,3.447916,3.364583,3.40625,3.139282,36619906
2016-02-01,3.239583,3.473958,3.239583,3.4375,3.168083,38363631
2016-02-02,3.442708,3.46875,3.380208,3.390625,3.124882,34529871
2016-02-03,3.286458,3.421875,3.151041,3.203125,2.952077,44758394
2016-02-04,3.229166,3.229166,3.104166,3.161458,2.9136759999999997,46691973
2016-02-05,3.229166,3.265625,3.197916,3.21875,2.966478,30693210
2016-02-11,3.177083,3.234375,3.135416,3.234375,2.9808779999999997,33412867
2016-02-12,3.229166,3.260416,3.145833,3.177083,2.928076,50347205
2016-02-15,3.239583,3.307291,3.182291,3.302083,3.043279,14530588
2016-02-16,3.28125,3.369791,3.255208,3.328125,3.06728,17085619
2016-02-17,3.385416,3.385416,3.197916,3.213541,2.961677,46839386
2016-02-18,3.255208,3.375,3.255208,3.364583,3.100881,53502332
2016-02-19,3.364583,3.395833,3.338541,3.390625,3.124882,21484245
2016-02-22,3.375,3.411458,3.307291,3.401041,3.134481,8087166
2016-02-23,3.401041,3.401041,3.28125,3.333333,3.07208,17557793
2016-02-24,3.322916,3.359375,3.291666,3.322916,3.062479,14187394
2016-02-25,3.317708,3.338541,3.234375,3.25,2.995278,15362465
2016-02-26,3.322916,3.354166,3.244791,3.34375,3.081681,25657781
2016-02-29,3.307291,3.3125,3.208333,3.223958,2.971277,27347769
2016-03-01,3.21875,3.286458,3.203125,3.276041,3.019278,23036100
2016-03-02,3.328125,3.338541,3.234375,3.322916,3.062479,30387002
2016-03-03,3.473958,3.473958,3.286458,3.317708,3.0576790000000003,68647825
2016-03-04,3.322916,3.364583,3.21875,3.239583,2.985678,43804579
2016-03-07,3.28125,3.28125,3.151041,3.177083,2.928076,53792532
2016-03-08,3.177083,3.229166,3.083333,3.130208,2.884875,36669400
2016-03-09,3.125,3.1875,3.104166,3.171875,2.923276,22366988
2016-03-10,3.1875,3.229166,3.15625,3.208333,2.956877,34271293
2016-03-11,3.15625,3.239583,3.15625,3.239583,2.985678,12592615
2016-03-14,3.255208,3.265625,3.1875,3.21875,2.966478,17172979
2016-03-15,3.229166,3.229166,3.166666,3.171875,2.923276,24682012
2016-03-16,3.171875,3.182291,3.140625,3.171875,2.923276,16131703
2016-03-17,3.1875,3.239583,3.15625,3.234375,2.9808779999999997,17849239
2016-03-18,3.208333,3.265625,3.1875,3.260416,3.0048779999999997,47716375
2016-03-21,3.276041,3.307291,3.223958,3.286458,3.028879,32562495
2016-03-22,3.333333,3.609375,3.328125,3.598958,3.3168860000000002,97400801
2016-03-23,3.635416,3.635416,3.520833,3.552083,3.273685,57608645
2016-03-24,3.5625,3.776041,3.53125,3.723958,3.432089,75995781
2016-03-29,3.645833,3.692708,3.609375,3.625,3.3408870000000004,46036961
2016-03-30,3.65625,3.682291,3.635416,3.671875,3.3840879999999998,52225376
2016-03-31,3.697916,3.697916,3.625,3.65625,3.3696879999999996,34993013
2016-04-01,3.682291,3.723958,3.630208,3.645833,3.360087,32329954
2016-04-05,3.645833,3.697916,3.59375,3.682291,3.3936879999999996,24646312
2016-04-06,3.708333,3.755208,3.708333,3.755208,3.46089,24904250
2016-04-07,3.755208,3.786458,3.708333,3.786458,3.4896910000000005,20064330
2016-04-08,3.786458,3.796875,3.729166,3.78125,3.484891,16995770
2016-04-11,3.802083,3.802083,3.765625,3.791666,3.4944910000000005,19414728
2016-04-12,3.791666,3.796875,3.760416,3.791666,3.4944910000000005,13288899
2016-04-13,3.807291,3.828125,3.744791,3.78125,3.484891,24069315
2016-04-14,3.828125,3.833333,3.682291,3.697916,3.408088,24350880
2016-04-15,3.677083,3.755208,3.677083,3.71875,3.427289,8733459
2016-04-18,3.723958,3.734375,3.651041,3.671875,3.3840879999999998,21320841
2016-04-19,3.671875,3.697916,3.572916,3.614583,3.331287,42699832
2016-04-20,3.625,3.625,3.453125,3.463541,3.1920830000000002,46861931
2016-04-21,3.5,3.614583,3.484375,3.536458,3.2592849999999998,45034824
2016-04-22,3.541666,3.578125,3.489583,3.510416,3.235284,23261932
2016-04-25,3.515625,3.578125,3.515625,3.578125,3.297686,11024947
2016-04-26,3.614583,3.614583,3.46875,3.520833,3.244884,19901859
2016-04-27,3.536458,3.59375,3.46875,3.588541,3.307286,18030259
2016-04-28,3.567708,3.588541,3.484375,3.53125,3.254485,24218691
2016-04-29,3.546875,3.604166,3.510416,3.598958,3.3168860000000002,28032602
2016-05-03,3.598958,3.635416,3.46875,3.489583,3.216084,16120080
2016-05-04,3.5,3.536458,3.447916,3.473958,3.201684,9005172
2016-05-05,3.463541,3.484375,3.421875,3.427083,3.158482,9743683
2016-05-06,3.427083,3.432291,3.395833,3.411458,3.144082,14978127
2016-05-09,3.401041,3.447916,3.395833,3.4375,3.168083,16358390
2016-05-10,3.401041,3.458333,3.380208,3.453125,3.1824830000000004,15384435
2016-05-11,3.442708,3.442708,3.375,3.390625,3.124882,22341319
2016-05-12,3.395833,3.411458,3.28125,3.380208,3.115281,13669528
2016-05-13,3.447916,3.541666,3.359375,3.510416,3.235284,26043135
2016-05-16,3.536458,3.588541,3.515625,3.552083,3.273685,17311027
2016-05-17,3.578125,3.625,3.557291,3.609375,3.326487,20017536
2016-05-18,3.604166,3.609375,3.536458,3.546875,3.268885,39407602
2016-05-19,3.619791,3.630208,3.505208,3.557291,3.278485,28609864
2016-05-20,3.572916,3.65625,3.567708,3.635416,3.350487,39338488
2016-05-23,3.651041,3.651041,3.520833,3.557291,3.278485,29404824
2016-05-24,3.578125,3.604166,3.536458,3.541666,3.2640849999999997,30965452
2016-05-25,3.59375,3.604166,3.546875,3.567708,3.288086,34547266
2016-05-26,3.619791,3.619791,3.53125,3.541666,3.2640849999999997,22266668
2016-05-27,3.572916,3.645833,3.505208,3.609375,3.326487,30541958
2016-05-30,3.609375,3.697916,3.609375,3.697916,3.408088,18092392
2016-05-31,3.697916,3.713541,3.65625,3.6875,3.398489,58795263
2016-06-01,3.6875,3.703125,3.635416,3.671875,3.3840879999999998,36161066
2016-06-02,3.640625,3.697916,3.640625,3.682291,3.447479,17015527
2016-06-03,3.682291,3.692708,3.614583,3.677083,3.442603,10063772
2016-06-06,3.703125,3.703125,3.65625,3.682291,3.447479,13865852
2016-06-07,3.729166,3.75,3.697916,3.729166,3.491365,25806960
2016-06-08,3.75,3.75,3.666666,3.697916,3.462107,16253857
2016-06-10,3.692708,3.739583,3.645833,3.651041,3.418222,15160815
2016-06-13,3.625,3.625,3.53125,3.546875,3.320698,10502108
2016-06-14,3.572916,3.583333,3.463541,3.46875,3.2475549999999997,17542089
2016-06-15,3.453125,3.510416,3.432291,3.484375,3.2621830000000003,29760023
2016-06-16,3.489583,3.526041,3.46875,3.489583,3.26706,15962307
2016-06-17,3.473958,3.536458,3.453125,3.5,3.276812,14207642
2016-06-20,3.536458,3.546875,3.453125,3.510416,3.286564,12748122
2016-06-21,3.552083,3.557291,3.453125,3.463541,3.2426779999999997,14772650
2016-06-22,3.411458,3.5,3.411458,3.494791,3.271935,19591875
2016-06-23,3.505208,3.541666,3.494791,3.53125,3.3060699999999996,6661526
2016-06-24,3.479166,3.541666,3.390625,3.395833,3.179288,22050028
2016-06-27,3.421875,3.447916,3.369791,3.4375,3.218297,19612970
2016-06-28,3.473958,3.473958,3.390625,3.432291,3.213421,19031640
2016-06-29,3.458333,3.583333,3.447916,3.557291,3.33045,12701028
2016-06-30,3.59375,3.609375,3.557291,3.59375,3.364584,19095857
2016-07-04,3.59375,3.614583,3.557291,3.598958,3.3694599999999997,18096875
2016-07-05,3.583333,3.619791,3.515625,3.515625,3.2914410000000003,9525429
2016-07-06,3.515625,3.520833,3.453125,3.458333,3.237802,14342400
2016-07-07,3.479166,3.557291,3.473958,3.546875,3.320698,27395418
2016-07-08,3.546875,3.625,3.546875,3.59375,3.364584,15856366
2016-07-11,3.645833,3.671875,3.526041,3.578125,3.3499559999999997,10903731
2016-07-12,3.546875,3.75,3.546875,3.6875,3.452356,36925440
2016-07-13,3.692708,3.723958,3.677083,3.697916,3.462107,13483549
2016-07-14,3.734375,3.744791,3.645833,3.739583,3.501117,19033820
2016-07-15,3.739583,3.744791,3.65625,3.682291,3.447479,20349797
2016-07-18,3.625,3.6875,3.619791,3.666666,3.43285,13944432
2016-07-19,3.65625,3.661458,3.572916,3.625,3.3938410000000006,18365700
2016-07-20,3.583333,3.6875,3.583333,3.65625,3.4230989999999997,11613096
2016-07-21,3.630208,3.651041,3.59375,3.604166,3.374336,9819970
2016-07-22,3.604166,3.640625,3.5625,3.578125,3.3499559999999997,15637161
2016-07-25,3.614583,3.677083,3.588541,3.619791,3.388964,14714880
2016-07-26,3.614583,3.65625,3.567708,3.645833,3.4133459999999998,19128587
2016-07-27,3.635416,3.645833,3.609375,3.619791,3.388964,15841248
2016-07-28,3.614583,3.614583,3.489583,3.546875,3.320698,16643318
2016-07-29,3.546875,3.588541,3.46875,3.494791,3.271935,12447150
2016-08-01,3.546875,3.59375,3.505208,3.578125,3.3499559999999997,14527848
2016-08-02,3.578125,3.578125,3.578125,3.578125,3.3499559999999997,0
2016-08-03,3.630208,3.635416,3.598958,3.614583,3.3840879999999998,25432204
2016-08-04,3.645833,3.677083,3.59375,3.645833,3.4133459999999998,10377655
2016-08-05,3.682291,3.682291,3.640625,3.671875,3.4377269999999998,13215947
2016-08-08,3.682291,3.723958,3.630208,3.703125,3.4669849999999998,12971779
2016-08-09,3.71875,3.723958,3.666666,3.697916,3.462107,11560475
2016-08-10,3.692708,3.776041,3.692708,3.75,3.5108699999999997,19767840
2016-08-11,3.802083,3.84375,3.765625,3.807291,3.564508,9242342
2016-08-12,3.854166,3.875,3.6875,3.713541,3.4767360000000003,21808704
2016-08-15,3.6875,3.734375,3.651041,3.713541,3.4767360000000003,21116160
2016-08-16,3.692708,3.817708,3.661458,3.661458,3.427974,36939431
2016-08-17,3.697916,3.796875,3.692708,3.713541,3.4767360000000003,19050744
2016-08-18,3.744791,3.744791,3.65625,3.692708,3.457232,12514560
2016-08-19,3.682291,3.739583,3.65625,3.703125,3.4669849999999998,9359544
2016-08-22,3.692708,3.729166,3.635416,3.671875,3.4377269999999998,9742080
